supplier,nr,fabric_name,category,width_cm,year,roll_price_eur,cut_price_eur,sell_roll_price_eur,sell_cut_price_eur,status
DATEKS,358,215319 PLANCHET,fabrics,310,2021,23.952,28.752,62.75424000000001,75.33024,
DATEKS,359,3044,fabrics,295,2018,15.84,19.005,41.5008,49.7931,
DATEKS,360,PREMISA,fabrics,290,2023,12.9,15.9,33.798,41.658,
DATEKS,361,FON KAYLA,fabrics,315,2021,9.28,10.672,24.3136,27.96064,
DATEKS,362,FON MARIA,fabrics,290,2021,8.32,9.568000000000001,21.7984,25.068160000000006,
DATEKS,363,FON KATE,fabrics,315,2021,9.28,10.672,24.3136,27.96064,
DATEKS,364,2782,fabrics,300 TIKRAI,2018,14.355,17.22,37.6101,45.1164,
DATEKS,365,65329,fabrics,300,2018,11.396,12.32,29.857520000000005,32.278400000000005,
DATEKS,374,65330,fabrics,300,2018,11.9,13.1,31.178,34.322,
DATEKS,376,FROSTED,fabrics,295 ROLL,2020,21,0,55.02,0.0,
DATEKS,377,JIMMY,fabrics,295 ROLL,2020,17.85,0,46.767,0.0,
DATEKS,378,JAX CRUSHED,fabrics,287 ROLL,2020,24.75,0,64.845,0.0,
DATEKS,379,FORTUNE FR,fabrics,295 ROLL,2020,29.700000000000003,0,77.81400000000001,0.0,
DATEKS,380,ELITE ,fabrics,140,2020,13.828499999999998,16.264499999999998,36.230669999999996,42.612989999999996,
DATEKS,381,RAMIE,fabrics,300,2023,28.551074999999997,33.589499999999994,74.8038165,88.00448999999999,
DATEKS,382,29120,fabrics,305 ROLL,2022,13.552000000000001,0,35.506240000000005,0.0,
DATEKS,385,SOFT TOUCH,fabrics,140,2022,14.240000000000002,16.8,37.308800000000005,44.016000000000005,
DATEKS,387,322304 BRUCE,fabrics,140,2018,13.136000000000003,17.936000000000003,34.416320000000006,46.992320000000014,
DATEKS,388,QUEST,fabrics,140,2020,13.680000000000001,17.784000000000002,35.84160000000001,46.594080000000005,
DATEKS,389,SPARKLE,fabrics,138,2020,18.784000000000002,24.419200000000004,49.21408000000001,63.97830400000001,
DATEKS,390,329317 MORGANE,fabrics,280,2021,20.987,25.637,54.98594,67.16894,
DATEKS,391,AURA,fabrics,300,2022,11.104000000000001,14.256,29.092480000000005,37.35072,
DATEKS,392,SCULPTURE F.R.,fabrics,295,2021,28.551074999999997,33.589499999999994,74.8038165,88.00448999999999,
DATEKS,393,KASHMIR,fabrics,305,2022,10.032,12.96,26.28384,33.955200000000005,
DATEKS,394,CYBORG,fabrics,138,2021,15.184000000000001,19.739200000000004,39.78208000000001,51.716704000000014,
DATEKS,395,WOOLSKIN,fabrics,138,2021,14.416,18.740800000000004,37.76992,49.10089600000001,
DATEKS,396,MEX,fabrics,139,2021,20.272000000000002,26.3536,53.112640000000006,69.04643200000001,
DATEKS,397,NATURAMA RECYCLE,fabrics,138,2021,21.48832,27.934816,56.29939840000001,73.18921792,
DATEKS,398,SALON  / KN. FAUNA ,fabrics,320,2018,40.35818181818181,44.394,105.73843636363635,116.31228,
DATEKS,399,MANOHARA,fabrics,300,2023,28.741818181818182,31.616000000000003,75.30356363636363,82.83392,
DATEKS,400,BASSILK,fabrics,138,2022,16.880000000000003,21.944000000000003,44.22560000000001,57.493280000000006,
DATEKS,402,BERZAN,fabrics,300,2019,26.996363636363633,29.695999999999998,70.73047272727273,77.80351999999999,
DATEKS,403,329329 PEP,fabrics,290,2023,16.608,21.408,43.51296,56.08896000000001,
DATEKS,404,REWIND,fabrics,141,2021,23.12,30.056,60.574400000000004,78.74672000000001,
DATEKS,406,RAIDER,fabrics,138,2023,14.32,18.616,37.5184,48.773920000000004,
DATEKS,407,OPUS (OPUSA),fabrics,295,2023,20.518575,24.139499999999995,53.7586665,63.24548999999999,
DATEKS,408,TOS,fabrics,300,2020,24.088575,28.339499999999994,63.1120665,74.24948999999998,
DATEKS,409,ARENA SHINE  / KN.  COSMOPOLITAN VOL.1 ,fabrics,140,2018,25.390909090909087,27.929999999999996,66.52418181818182,73.1766,
DATEKS,410,LEEDS,fabrics,300,2020,10.8,12.96,28.296000000000003,33.955200000000005,
DATEKS,412,SPAZZO,fabrics,295,2022,13.840000000000002,17.712,36.2608,46.40544,
DATEKS,413,329368 MARLON,fabrics,300,2024,30.400000000000002,35.2,79.64800000000001,92.22400000000002,
DATEKS,415,ZOOM / RUNWAY,fabrics,,2019,22.256,28.932800000000004,58.31072,75.80393600000001,
DATEKS,416,OVERTURE  /KN. SYMPHONY  ,fabrics,300,2018,25.951999999999998,33.7376,67.99424,88.39251200000001,
DATEKS,417,PERCUSSION / KN. SYMPHONY  ,fabrics,290,2018,24.016000000000002,31.220800000000004,62.92192000000001,81.79849600000001,
DATEKS,418,WHITECHAPEL,fabrics,297,2018,22.928,29.806400000000004,60.071360000000006,78.092768,
DATEKS,419,STAGE / KN. SYMPHONY  ,fabrics,300,2018,23.632,30.721600000000002,61.91584,80.490592,
DATEKS,420,RHYTHM / KN. SYMPHONY  ,fabrics,300,2018,18.032,23.4416,47.24384,61.41699200000001,
DATEKS,421,SHUTTER / RUNWAY,fabrics,,2019,22.256,28.932800000000004,58.31072,75.80393600000001,
DATEKS,422,SYMMETRY / KN. SYMPHONY  ,fabrics,300,2018,25.184,32.739200000000004,65.98208000000001,85.77670400000001,
DATEKS,423,69227,fabrics,310,2023,23.840000000000003,26.24,62.46080000000001,68.7488,
DATEKS,424,GOA,fabrics,140,2018,9.520000000000001,12.376000000000001,24.942400000000003,32.42512000000001,
DATEKS,425,POLO,fabrics,138,2020,13.127040000000003,17.065152000000005,34.392844800000006,44.71069824000001,
DATEKS,428,METROPOLE FR,fabrics,295,2020,35.691075,41.9895,93.5106165,110.01249,
DATEKS,429,FIREFLEX FR,fabrics,145,2020,20.518575,24.139499999999995,53.7586665,63.24548999999999,
DATEKS,430,BARIN,fabrics,300,2022,26.530909090909088,29.183999999999997,69.51098181818182,76.46208,
DATEKS,432,GRANDEUR ,fabrics,145,2020,11.147324999999999,13.1145,29.205991499999996,34.35999,
DATEKS,433,BATU,fabrics,300,2022,26.530909090909088,29.183999999999997,69.51098181818182,76.46208,
DATEKS,434,RECHARGE,fabrics,138,2021,20.72,26.936000000000003,54.2864,70.57232000000002,
DATEKS,436,LEONARDO / DAVINCI,fabrics,142,2018,13.52,17.576,35.4224,46.04912,
DATEKS,439,65828,fabrics,325 roll,2023,15.680000000000001,0,41.08160000000001,0.0,
DATEKS,440,LOGIC,fabrics,145,2019,6.5120000000000005,8.4656,17.06144,22.179872000000003,
DATEKS,442,TONGA,fabrics,140,2018,8.02208,10.428704000000003,21.0178496,27.32320448000001,
DATEKS,443,DESERTIA,fabrics,138,2019,18.784000000000002,24.419200000000004,49.21408000000001,63.97830400000001,
DATEKS,444,NOMAD,fabrics,141,2020,8.976,11.668800000000003,23.517120000000002,30.57225600000001,
DATEKS,445,MERIT,fabrics,142,2022,16.880000000000003,21.944000000000003,44.22560000000001,57.493280000000006,
DATEKS,446,HERALD,fabrics,144,2020,9.344,12.1472,24.481279999999998,31.825664,
DATEKS,447,FIJI,fabrics,140,2018,8.016,10.4208,21.001920000000002,27.302496,
DATEKS,448,322283 TWEED,fabrics,140,2018,14.704,18.704,38.524480000000004,49.00448,
DATEKS,449,TONTO,fabrics,,2020,10.672,13.8736,27.96064,36.348832,
DATEKS,450,UNLIMITED,fabrics,144,2018,19.146144000000003,24.889987200000007,50.16289728000001,65.21176646400002,
DATEKS,451,TURA,fabrics,142,2020,23.505454545454544,25.856,61.58429090909091,67.74272,
DATEKS,452,42350,fabrics,300,2023,10.4,0,27.248,0.0,
DATEKS,455,SIMPLE ,fabrics,140,2020,12.486075,14.689499999999999,32.7135165,38.486489999999996,
DATEKS,457,OCCURRENCE /NORTICA,fabrics,305,2022,23.92,31.096,62.67040000000001,81.47152,
DATEKS,458,RAW ,fabrics,150,2020,12.932324999999999,15.214499999999997,33.8826915,39.86198999999999,
DATEKS,459,DIGNA ,fabrics,135,2020,19.626074999999997,23.089499999999994,51.42031649999999,60.494489999999985,
DATEKS,460,SWOON /NORTICA,fabrics,304,2022,23.92,31.096,62.67040000000001,81.47152,
DATEKS,461,322335  EMILY,fabrics,140,2022,11.568000000000001,16.368000000000002,30.308160000000004,42.88416000000001,
DATEKS,463,CRUSOE,fabrics,139,2020,8.904000000000002,11.575200000000002,23.328480000000006,30.32702400000001,
DATEKS,464,322296 POSEIDON,fabrics,140,2018,14.368000000000002,18.768,37.64416000000001,49.172160000000005,
DATEKS,465,MONTEREY,fabrics,146,2020,11.248000000000001,14.622400000000003,29.469760000000004,38.310688000000006,
DATEKS,466,ZIA,fabrics,140,2020,16.896,21.964800000000004,44.267520000000005,57.54777600000001,
DATEKS,467,PALU,fabrics,300,2023,29.32363636363636,32.256,76.82792727272727,84.51072,
DATEKS,470,322297 MILO,fabrics,140,2018,13.136000000000003,17.136000000000003,34.416320000000006,44.89632000000001,
DATEKS,471,DELHI,fabrics,280,2019,32.128,38.400000000000006,84.17536,100.60800000000002,
DATEKS,472,INTENSE,fabrics,142,2019,15.008000000000003,19.510400000000004,39.32096000000001,51.11724800000001,
DATEKS,473,GOKCE ,fabrics,300,2018,10.44,12.53,27.3528,32.8286,
DATEKS,474,NEPTUNE,fabrics,307,2020,25.488,33.1344,66.77856,86.812128,
DATEKS,476,DURHAM,fabrics,300,2018,18.945,21.450000000000003,49.6359,56.19900000000001,
DATEKS,477,"ADRIYA SHINE / KN. ADRIYA, MARKIZ",fabrics,290,2019,20.40181818181818,22.442,53.45276363636363,58.79804,
DATEKS,479,TUXEDO,fabrics,145,2022,23.664,30.7632,61.999680000000005,80.59958400000001,
DATEKS,480,SOLUNAR FR,fabrics,300,2023,30.32,39.42400000000001,79.4384,103.29088000000002,
DATEKS,482,322231 CLOUD,fabrics,140,2018,9.600000000000001,14,25.152000000000005,36.68,
DATEKS,483,322293 LIVER,fabrics,140,2018,8.464,12.464,22.175680000000003,32.655680000000004,
DATEKS,485,322334 MONACO,fabrics,142,2020,11.76,16.56,30.8112,43.3872,
DATEKS,486,DOUBLE ,fabrics,135,2020,13.824824999999997,16.264499999999998,36.22104149999999,42.612989999999996,
DATEKS,487,DOLCE,fabrics,147,2020,14.717324999999999,17.314499999999995,38.5593915,45.36398999999999,
DATEKS,489,BAGDAD,fabrics,140,2019,6.208,7.456,16.264960000000002,19.53472,
DATEKS,490,FLORIDA,fabrics,140,2019,10.976,13.104,28.757120000000004,34.33248,
DATEKS,491,VARESE TEFLON,fabrics,142,2019,7.824,9.392000000000001,20.49888,24.607040000000005,
DATEKS,492,ARIZONA,fabrics,140,2019,7.568000000000001,9.088,19.828160000000004,23.81056,
DATEKS,493,OHIO,fabrics,140,2019,9.80784,11.765880000000001,25.6965408,30.826605600000004,
DATEKS,494,DENIM TEFLON,fabrics,142,2019,7.824,9.392000000000001,20.49888,24.607040000000005,
DATEKS,495,NUANCER,fabrics,150,2020,9.362324999999998,11.0145,24.529291499999996,28.85799,
DATEKS,496,FELICITY,fabrics,305,2023,30.60363636363636,33.664,80.18152727272727,88.19968,
DATEKS,497,VELUXE,fabrics,138,2022,16.112000000000002,20.945600000000002,42.213440000000006,54.87747200000001,
DATEKS,498,CLEOPATRA,fabrics,140,2019,17.936000000000003,23.316800000000004,46.992320000000014,61.09001600000001,
DATEKS,499,GALATHEA GANYMEDE GIOVE / GALILEO FR,fabrics,140,2018,17.65536,22.951968000000004,46.257043200000005,60.13415616000001,
DATEKS,500,DAMIAN MODUS STRIPIA / STRIATA,fabrics,139,2020,11.248000000000001,14.622400000000003,29.469760000000004,38.310688000000006,
DATEKS,501,MARFIL MARQUINA PORTORO /TERRAZZO,fabrics,139,2019,8.976,11.668800000000003,23.517120000000002,30.57225600000001,
DATEKS,502,ACHIEVMENT PHASE STEP/ MILESTONE,fabrics,140,2019,8.976,11.668800000000003,23.517120000000002,30.57225600000001,
DATEKS,504,CAVALRY,fabrics,138,2022,19.12,24.856,50.09440000000001,65.12272,
DATEKS,506,SEQUENCE / NUANCE,fabrics,141,2018,12.16,15.808,31.8592,41.41696,
DATEKS,508,DIVERGENCE / NUANCE,fabrics,138,2018,12.16,15.808,31.8592,41.41696,
DATEKS,509,REVERENCE / NUANCE,fabrics,138,2018,12.16,15.808,31.8592,41.41696,
DATEKS,510,RENAISSANCE / DAVINCI,fabrics,142,2018,13.52,17.576,35.4224,46.04912,
DATEKS,511,INFLUENCE / NUANCE,fabrics,138,2018,12.16,15.808,31.8592,41.41696,
DATEKS,512,EMERGENCE / NUANCE,fabrics,138,2018,12.16,15.808,31.8592,41.41696,
DATEKS,513,GINKGO,fabrics,295,2022,24.088575,28.339499999999994,63.1120665,74.24948999999998,
DATEKS,514,OW3431,fabrics,140,2024,19.6,23.52,51.352000000000004,61.6224,
DATEKS,515,OW4244,fabrics,140,2024,19.6,23.52,51.352000000000004,61.6224,
DATEKS,516,EMPIRE,fabrics,132,2023,19.626074999999997,23.089499999999994,51.42031649999999,60.494489999999985,
DATEKS,517,FLAMONDO FR,fabrics,144,2023,16.948574999999998,19.939499999999995,44.405266499999996,52.24148999999999,
DATEKS,518,SAVANNE,fabrics,150,2021,12.486075,14.689499999999999,32.7135165,38.486489999999996,
DATEKS,519,DISTINCTION HOMAGE KUDOS TRIBUTE(OVATION),fabrics,138,2018,15.36,19.968000000000004,40.2432,52.31616000000001,
DATEKS,520,FARGO,fabrics,310,2023,10.8,13.824000000000002,28.296000000000003,36.218880000000006,
DATEKS,521,AMUZE APPETITE DIGESTIF / APERO,fabrics,139,2019,8.496,11.0448,22.259520000000002,28.937376000000004,
DATEKS,522,ABZU DEPTH / ABYSS,fabrics,139  out stock,2018,8.6,10.32,22.532,27.038400000000003,
DATEKS,523,FLORENTINE / DAVINCI,fabrics,142,2018,13.52,17.576,35.4224,46.04912,
DATEKS,525,OW7232,fabrics,300,2024,25.872000000000003,31.04,67.78464000000001,81.3248,
DATEKS,525,POMPEYA,fabrics,300,2024,21.52,25.823999999999998,56.382400000000004,67.65888,
DATEKS,527,322336 GINKO,fabrics,140,2023,21.200000000000003,26,55.54400000000001,68.12,
DATEKS,528,OW6762,fabrics,300,2024,22,26.400000000000002,57.64,69.168,
DATEKS,528,PROVENCE,fabrics,138,2023,14.32,18.616,37.5184,48.773920000000004,
DATEKS,529,FOLKLORE  / KN. FESTIVAL,fabrics,300,2020,20.304000000000002,26.395200000000003,53.19648000000001,69.15542400000001,
DATEKS,530,FANTASEA,fabrics,142,2023,15.609824999999997,18.3645,40.897741499999995,48.11499,
DATEKS,531,AMBERES,fabrics,298,2021,16,18.256,41.92,47.83072,
DATEKS,532,"ANTHOLOGY, ARIA, SENZA  / VERSO",fabrics,142,2020,13.12,17.056,34.3744,44.68672,
DATEKS,533,WONDERLAND,fabrics,149,2023,24.088575,28.339499999999994,63.1120665,74.24948999999998,
DATEKS,534,AQUARELLA,fabrics,142,2023,12.486075,14.689499999999999,32.7135165,38.486489999999996,
DATEKS,535,319409 LINNEA,fabrics,295,2024,24.896,29.695999999999998,65.22752,77.80351999999999,
DATEKS,536,UST-310,fabrics,295,2023,7.2,8.64,18.864,22.6368,
DATEKS,537,OW5858,fabrics,300,2024,22,26.400000000000002,57.64,69.168,
DATEKS,539,646501 BOS,fabrics,150,2018,12.112000000000002,16.912000000000003,31.733440000000005,44.30944000000001,
DATEKS,540,DISTINGUISHED  LUXURIA,fabrics,138,2019,21.712000000000003,28.225600000000004,56.88544000000001,73.95107200000001,
DATEKS,541,OW7252,fabrics,300,2024,28,33.6,73.36,88.03200000000001,
DATEKS,544,ANJOU LOIRE MACON  / VINEYARD,fabrics,139,2021,10.4,13.520000000000003,27.248,35.42240000000001,
DATEKS,545,311705  ANNA,fabrics,140,2022,13.632,18.432,35.71584,48.29184,
DATEKS,547,PERFECTO,fabrics,140,2019,20.096000000000004,26.124800000000008,52.65152000000001,68.44697600000002,
DATEKS,550,EXPOSURE,fabrics,300,2018,22.256,28.932800000000004,58.31072,75.80393600000001,
DATEKS,551,IMAGINATION,fabrics,140,2020,11.248000000000001,14.622400000000003,29.469760000000004,38.310688000000006,
DATEKS,552,646517 LANAI,fabrics,140,2020,11.552,16.352,30.26624,42.842240000000004,
DATEKS,553,LARAF,fabrics,300,2024,22.848,27.4176,59.86176,71.834112,
DATEKS,553,OW4940,fabrics,140,2024,19.6,23.52,51.352000000000004,61.6224,
DATEKS,554,646513  JUNGLE,fabrics,150,2020,11.552,16.352,30.26624,42.842240000000004,
DATEKS,555,LIVERPOOL,fabrics,300,2024,24.72,29.664,64.7664,77.71968000000001,
DATEKS,556,ARUM / TROPICO,fabrics,138,2019,10.848,14.102400000000001,28.421760000000003,36.948288000000005,
DATEKS,557,STRELIZA / TROPICO,fabrics,138,2019,10.848,14.102400000000001,28.421760000000003,36.948288000000005,
DATEKS,558,FRANGIPANI / TROPICO,fabrics,138,2019,10.848,14.102400000000001,28.421760000000003,36.948288000000005,
DATEKS,559,PLUMERIA / TROPICO,fabrics,138,2019,10.848,14.102400000000001,28.421760000000003,36.948288000000005,
DATEKS,560,HIBISCUS / TROPICO,fabrics,138,2019,10.848,14.102400000000001,28.421760000000003,36.948288000000005,
DATEKS,561,ALOE / TROPICO,fabrics,138,2019,10.848,14.102400000000001,28.421760000000003,36.948288000000005,
DATEKS,562,PROTEA / TROPICO,fabrics,138,2019,10.848,14.102400000000001,28.421760000000003,36.948288000000005,
DATEKS,563,GARDENIA,fabrics,280,2020,18.912000000000003,22.608000000000004,49.54944000000001,59.23296000000001,
DATEKS,564,SHUTTLE / KNYGA SUPER SONIC,fabrics,316,2024,20.864,27.123199999999997,54.66368000000001,71.062784,
DATEKS,565,ZAMIIFLORA / TROPICO,fabrics,138,2019,10.848,14.102400000000001,28.421760000000003,36.948288000000005,
DATEKS,567,BRATISLAVA,fabrics,300,2020,21.92,26.33,57.430400000000006,68.9846,
DATEKS,568,SPEED / KNYGA SUPER SONIC,fabrics,308,2024,22.656000000000002,29.452800000000003,59.358720000000005,77.16633600000002,
DATEKS,571,322337 ANNECY,fabrics,142,2024,14,18.8,36.68,49.25600000000001,
DATEKS,571,AVIATION / KNYGA SUPER SONIC,fabrics,306,2024,23.12,30.056,60.574400000000004,78.74672000000001,
DATEKS,572,TREEHOUSE FLOWERY APPLE,fabrics,140,2020,13.824824999999997,16.264499999999998,36.22104149999999,42.612989999999996,
DATEKS,573,ARTWORKS / ERCHING LITHOGRAPHY WOODCUT,fabrics,140,2021,10.704,13.915200000000002,28.044480000000004,36.45782400000001,
DATEKS,574,POETIC ,fabrics,140,2020,13.824824999999997,16.264499999999998,36.22104149999999,42.612989999999996,
DATEKS,575,635506 GARDEN,fabrics,150,2022,22.496000000000002,27.296,58.93952000000001,71.51552,
DATEKS,576,646505 HAWAI,fabrics,140,2018,11.552,16.352,30.26624,42.842240000000004,
DATEKS,577,GIRAFFE ,fabrics,144,2020,19.626074999999997,23.089499999999994,51.42031649999999,60.494489999999985,
DATEKS,578,PIUMA,fabrics,136,2020,15.609824999999997,18.3645,40.897741499999995,48.11499,
DATEKS,579,STELLA,fabrics,295,2023,9.600000000000001,11.520000000000001,25.152000000000005,30.182400000000005,
DATEKS,583,PUNTO,fabrics,300,2023,9.600000000000001,11.520000000000001,25.152000000000005,30.182400000000005,
DATEKS,584,ETIOPIA,fabrics,280,2020,24.128,28.864,63.215360000000004,75.62368000000001,
DATEKS,585,FLAIR ,fabrics,140,2020,19.626074999999997,23.089499999999994,51.42031649999999,60.494489999999985,
DATEKS,586,SKYLAR,fabrics,142,2020,15.609824999999997,18.3645,40.897741499999995,48.11499,
DATEKS,587,ENGINE / KNYGA SUPER SONIC,fabrics,318,2024,20.864,27.123199999999997,54.66368000000001,71.062784,
DATEKS,588,ANIMAL FON,fabrics,300,2022,10.88,12.48,28.505600000000005,32.6976,
DATEKS,590,ELIN,fabrics,148,2020,12.486075,14.689499999999999,32.7135165,38.486489999999996,
DATEKS,591,CERRITOS MARMONT,fabrics,310,2023,27.12,35.256,71.0544,92.37072,
DATEKS,593,DREAM ,fabrics,140,2020,12.486075,14.689499999999999,32.7135165,38.486489999999996,
DATEKS,595,PLUME,fabrics,305,2020,32.121075,37.789500000000004,84.1572165,99.00849000000001,
DATEKS,598,"COSTA / ALMERIA, BRAVA, LUZ",fabrics,140,2021,10.70176,13.912288000000002,28.038611200000002,36.45019456000001,
DATEKS,599,LACMA,fabrics,298,2018,23.936000000000003,31.1168,62.71232000000001,81.52601600000001,
DATEKS,600,VERINA,fabrics,300,2018,13.024000000000001,15.136,34.12288,39.65632,
DATEKS,602,HOPE,fabrics,310,2023,24.088575,28.339499999999994,63.1120665,74.24948999999998,
DATEKS,603,SEASIDE FR,fabrics,300,2023,20.518575,24.139499999999995,53.7586665,63.24548999999999,
DATEKS,604,STONEHENGE,fabrics,320,2023,20.518575,24.139499999999995,53.7586665,63.24548999999999,
DATEKS,605,FUZZ,fabrics,315,2020,35.691075,41.9895,93.5106165,110.01249,
DATEKS,606,DINA,fabrics,330,2020,25.873574999999995,30.4395,67.7887665,79.75149,
DATEKS,607,TRIGON,fabrics,305,2020,16.948574999999998,19.939499999999995,44.405266499999996,52.24148999999999,
DATEKS,608,MERE,fabrics,320,2020,20.518575,24.139499999999995,53.7586665,63.24548999999999,
DATEKS,611,FIDEL,fabrics,300,2024,13.12,0,34.3744,0.0,
DATEKS,612,REFRAIN  / KN. SYMPHONY  ,fabrics,312,2018,28.492800000000006,37.04064000000001,74.65113600000002,97.04647680000004,
DATEKS,613,NEMESIA / BLOOMING SEASON,fabrics,302,2022,35.84,39.42400000000001,93.90080000000002,103.29088000000002,
DATEKS,616,LINARIA / BLOOMING SEASON,fabrics,295,2022,27.927272727272722,30.72,73.16945454545454,80.4864,
DATEKS,619,TULIPA / BLOOMING SEASON,fabrics,295,2022,38.63272727272727,42.496,101.21774545454547,111.33952000000001,
DATEKS,620,DADAISM,fabrics,302,2018,25.951999999999998,33.7376,67.99424,88.39251200000001,
DATEKS,621,215223 ROA + LD,fabrics,310,2018,23.904,28.704000000000004,62.62848,75.20448000000002,
DATEKS,622,69219,fabrics,290,2023,16.48,18.400000000000002,43.177600000000005,48.208000000000006,
DATEKS,623,SUNLIGHT RECYCLE,fabrics,310,2021,18.400000000000002,23.92,48.208000000000006,62.67040000000001,
DATEKS,625,IMPRESSIONIZM,fabrics,300,2018,21.936000000000003,28.516800000000003,57.47232000000001,74.71401600000002,
DATEKS,626,MARBLE 295,fabrics,295,2020,32.121075,37.789500000000004,84.1572165,99.00849000000001,
DATEKS,627,69220,fabrics,305,2023,24.8,27.200000000000003,64.976,71.26400000000001,
DATEKS,628,RANK,fabrics,300,2020,20.518575,24.139499999999995,53.7586665,63.24548999999999,
DATEKS,629,FARM LIFE (DOTS / PANEL),fabrics,300,2018,35.84,39.42400000000001,93.90080000000002,103.29088000000002,
DATEKS,630,NO ZETA,fabrics,345,2024,4.4799999999999995,5.152000000000001,11.737599999999999,13.498240000000003,
DATEKS,631,69229,fabrics,310,2023,27.28,29.92,71.4736,78.39040000000001,
DATEKS,632,MINIMALISM,fabrics,300,2018,17.504,22.755200000000002,45.86048,59.61862400000001,
DATEKS,633,215224 WALLACE ,fabrics,295,2020,18.32,23.12,47.998400000000004,60.574400000000004,
DATEKS,634,65820,fabrics,310,2023,15.200000000000001,16.8,39.824000000000005,44.016000000000005,
DATEKS,635,69228,fabrics,310,2023,21.28,23.36,55.753600000000006,61.2032,
DATEKS,636,KITE,fabrics,300,2021,11.120000000000001,14.456000000000001,29.134400000000003,37.87472,
DATEKS,637,SUN CITY DOTS,fabrics,300,2018,35.490909090909085,39.04,92.9861818181818,102.2848,
