supplier,catalog_nr,design,category,width_cm,roll_price_eur,coupon_price_eur,sell_price_eur
DATEKS,kn,Kampala / kn. KALAHARI 2,fabrics,140,43.39636363636364,47.736000000000004,125.06832000000001
DATEKS,kn,Kanije  / kn. KANIJE,fabrics,140,42.160000000000004,46.376000000000005,121.50512000000002
DATEKS,kn,Kanije kombin  / kn. KANIJE,fabrics,140,40.18181818181818,44.2,115.80400000000002
DATEKS,kn,Kanije Plain  / kn. KANIJE,fabrics,140,37.21454545454546,40.93600000000001,107.25232000000003
DATEKS,406,Kanije shine  / kn. KANIJE,fabrics,270,43.1490909090909,47.464,124.35568
DATEKS,kn,Kanije velvet  / kn. KANIJE,fabrics,140,36.84363636363636,40.528,106.18336000000001
DATEKS,991,KANYON,fabrics,140,11.946666666666667,12.544,32.865280000000006
DATEKS,1059,Kano,fabrics,142,21.265454545454542,23.392,61.287040000000005
DATEKS,1222,Kansas,fabrics,290,25.345454545454547,27.880000000000003,73.04560000000001
DATEKS,665,Kantoner,fabrics,295,7.11,8.459999999999999,22.1652
DATEKS,1001,Kanvas,fabrics,139,17.460800000000003,22.699040000000004,59.47148480000001
DATEKS,kn,Kapi / kn. MARMARA,fabrics,140,48.58909090909091,53.44800000000001,140.03376000000003
DATEKS,995,Kara  Kenza Patra Safi/ Velvet Kingdom,fabrics,145,29.360000000000003,38.168000000000006,100.00016000000002
DATEKS,1168,KARACHI,fabrics,300,21.924000000000003,26.325600000000005,68.97307200000002
DATEKS,393,Kashmir,fabrics,305,10.032,12.96,33.955200000000005
DATEKS,1346,KATHERINA,fabrics,290,7.359999999999999,8.464,22.175680000000003
DATEKS,968,Kazar,fabrics,140,11.0,13.2,34.583999999999996
DATEKS,kn,KEATS  / kn. MUSEO,fabrics,140,31.951999999999998,41.5376,108.828512
DATEKS,766,KENYA,fabrics,295,38.82181818181818,42.704,111.88448000000001
DATEKS,1027,KIDS/BALOON/ZEPPLIN,fabrics,300,7.2,8.288,21.714560000000002
DATEKS,542x,KILLINEY / MILLTOWN,fabrics,139,32.288000000000004,41.9744,109.97292800000001
DATEKS,1065,Kinali,fabrics,136,60.087272727272726,66.096,173.17152000000002
DATEKS,kn,Kinali / kn. MARMARA,fabrics,136,60.087272727272726,66.096,173.17152000000002
DATEKS,1021,KING VELVET,fabrics,140,42.03636363636363,46.24,121.14880000000001
DATEKS,1268x,Kiosk / Linen Field,fabrics,141,18.784000000000002,24.419200000000004,63.97830400000001
DATEKS,1092,Kirman,fabrics,140,37.42666666666666,39.297999999999995,102.96076
DATEKS,1091,Kirman Kombin,fabrics,140,48.34181818181818,53.176,139.32112
DATEKS,636,KITE,fabrics,300,12.499520000000002,16.249376,42.573365120000005
DATEKS,kn,Klimanjaro / kn. KALAHARI 2,fabrics,140,33.876363636363635,37.264,97.63168000000002
DATEKS,525,Knight Rococo Tastic Capture Grandmaster Kingside / Ultima,fabrics,141,12.752,16.5776,43.433312
DATEKS,761,Knit,fabrics,300,15.585,18.81,49.282199999999996
DATEKS,919,Knockout  bl-out,fabrics,140,18.400000000000002,23.92,62.67040000000001
DATEKS,kn,KOBUK / knyga GRANDLAND,fabrics,306,20.672,26.8736,70.408832
DATEKS,981,Kros,fabrics,140,10.08,10.584,27.73008
DATEKS,kn,Kuti  / kn. SUN CITY,fabrics,140,32.516363636363636,35.768,93.71216000000001
DATEKS,1309,KUZEY / LENTO,fabrics,320,35.36000000000001,38.89600000000001,101.90752000000002
DATEKS,KNYGA,L-1276,fabrics,320 ROLL,3.6799999999999997,0.0,0.0
DATEKS,KNYGA,L-1277,fabrics,320 ROLL,4.64,0.0,0.0
DATEKS,KNYGA,L-1278,fabrics,320 ROLL,4.16,0.0,0.0
DATEKS,KNYGA,L-1279,fabrics,320 ROLL,3.84,0.0,0.0
DATEKS,KNYGA,L-1281,fabrics,320 ROLL,3.2,0.0,0.0
DATEKS,KNYGA,L-1282,fabrics,320 ROLL,4.0,0.0,0.0
DATEKS,KNYGA,L-1284,fabrics,320 ROLL,3.3600000000000003,0.0,0.0
DATEKS,KNYGA,L-1285,fabrics,320 ROLL,3.2,0.0,0.0
DATEKS,KNYGA,L-1286,fabrics,320 ROLL,3.6799999999999997,0.0,0.0
DATEKS,KNYGA,L-1287,fabrics,320 ROLL,3.84,0.0,0.0
DATEKS,KNYGA,L-1288,fabrics,320 ROLL,3.6799999999999997,0.0,0.0
DATEKS,KNYGA,L-1289,fabrics,320 ROLL,3.84,0.0,0.0
DATEKS,KNYGA,L-1290,fabrics,320 ROLL,4.0,0.0,0.0
DATEKS,KNYGA,L-1293,fabrics,320 ROLL,4.800000000000001,0.0,0.0
DATEKS,KNYGA,L-1294,fabrics,320 ROLL,4.800000000000001,0.0,0.0
DATEKS,KNYGA,L-2206,fabrics,320 ROLL,4.800000000000001,0.0,0.0
DATEKS,KNYGA,L-2207,fabrics,320 ROLL,4.4,0.0,0.0
DATEKS,KNYGA,L-2208,fabrics,320 ROLL,4.64,0.0,0.0
DATEKS,KNYGA,L-2209,fabrics,320 ROLL,5.28,0.0,0.0
DATEKS,KNYGA,L-2210,fabrics,320 ROLL,4.32,0.0,0.0
DATEKS,KNYGA,L-2211,fabrics,320 ROLL,5.120000000000001,0.0,0.0
DATEKS,KNYGA,L-2212,fabrics,320 ROLL,4.4799999999999995,0.0,0.0
DATEKS,KNYGA,L-2213,fabrics,320 ROLL,4.64,0.0,0.0
DATEKS,KNYGA,L-2214,fabrics,320 ROLL,4.0,0.0,0.0
DATEKS,KNYGA,L-2215,fabrics,320 ROLL,4.64,0.0,0.0
DATEKS,KNYGA,L-2220,fabrics,320 ROLL,6.88,0.0,0.0
DATEKS,KNYGA,L-2222,fabrics,320 ROLL,4.800000000000001,0.0,0.0
DATEKS,KNYGA,L-2234,fabrics,320 ROLL,5.6000000000000005,0.0,0.0
DATEKS,KNYGA,L-2235,fabrics,320 ROLL,4.960000000000001,0.0,0.0
DATEKS,KNYGA,L-2236,fabrics,320 ROLL,4.960000000000001,0.0,0.0
DATEKS,KNYGA,L-2237,fabrics,320 ROLL,4.800000000000001,0.0,0.0
DATEKS,KNYGA,L-2238,fabrics,320 ROLL,5.28,0.0,0.0
DATEKS,KNYGA,L-2240,fabrics,320 ROLL,5.120000000000001,0.0,0.0
DATEKS,1114,"LABELLA KOMBİN, PLAIN, ZIGZAG",fabrics,140,15.200000000000001,18.080000000000002,47.369600000000005
DATEKS,599,LACMA,fabrics,298,23.936000000000003,31.1168,81.52601600000001
DATEKS,975,Ladonna,fabrics,140,14.98181818181818,16.48,43.177600000000005
DATEKS,767,LAGON,fabrics,302,29.425454545454546,32.368,84.80416000000001
DATEKS,948,Lagoon FR.,fabrics,145,15.585,18.81,49.282199999999996
DATEKS,1494,LAGOS,fabrics,280,5.6,6.7,17.554000000000002
DATEKS,1358,LAMAR,fabrics,294,7.2,8.28,21.6936
DATEKS,546x,LAMINA / solitude,fabrics,138,18.256,23.7328,62.179936000000005
DATEKS,1017,Langham,fabrics,140,15.008000000000003,19.510400000000004,51.11724800000001
DATEKS,kn,LASSEN / knyga GRANDLAND,fabrics,306,25.680000000000003,33.38400000000001,87.46608000000002
DATEKS,808/809,latin  /  RESURGENCE,fabrics,140 cm,32.96,42.848000000000006,112.26176000000002
DATEKS,kn,Lauderdale / Orlando Book,fabrics,142,24.304000000000002,31.595200000000002,82.779424
DATEKS,727,LAVINYA,fabrics,297,15.57818181818182,17.136000000000003,44.89632000000001
DATEKS,kn,Lea  / kn. Quilvet,fabrics,138,29.152,37.897600000000004,99.29171200000002
DATEKS,985,Lech / FibreGuard,fabrics,145,19.344,25.1472,65.885664
DATEKS,410,LEEDS,fabrics,300,10.8,12.96,33.955200000000005
DATEKS,321,Lemide,fabrics,300,30.909090909090907,34.0,89.08
DATEKS,1360,LENARD,fabrics,293,12.0,13.8,36.156000000000006
DATEKS,1578,LEO,fabrics,320,12.16,14.56,38.147200000000005
DATEKS,436,Leonardo / Davinci,fabrics,142,13.52,17.576,46.04912
DATEKS,??,LEONE  / Blackout EN 13773,fabrics,280,25.248,0.0,0.0
DATEKS,kn,Levanto / Dolce Vita,fabrics,300,27.376,35.5888,93.242656
DATEKS,808/809,lexicon ╤ wide  /  RESURGENCE,fabrics,300 cm,27.136000000000003,35.2768,92.425216
DATEKS,808/809,liberate  /  RESURGENCE,fabrics,138 cm,17.408,22.630400000000005,59.291648000000016
DATEKS,1024,LIDO,fabrics,150,13.7376,17.858880000000003,46.79026560000001
DATEKS,1465,LIDO FR / Dimout M1,fabrics,300,32.336000000000006,46.160000000000004,120.93920000000001
DATEKS,827,Light kaip 41351,fabrics,300,7.68,8.959999999999999,23.475199999999997
DATEKS,808/809,lighten ╤ wide  /  RESURGENCE,fabrics,300 cm,19.344,25.1472,65.885664
DATEKS,797,Likya Tul,fabrics,290,28.18909090909091,31.008000000000006,81.24096000000002
DATEKS,1146,Lima   / kn. PERU 1 ir 2,fabrics,135,55.88363636363637,61.47200000000001,161.05664000000002
DATEKS,kn,Lima Flash  / kn. PERU 2,fabrics,140,52.42181818181818,57.664,151.07968
DATEKS,1616,Lima Kombin  / kn. PERU 1,fabrics,135,50.07272727272727,55.08,144.3096
DATEKS,715,LIMA TUL,fabrics,290,44.38545454545454,48.824000000000005,127.91888000000002
DATEKS,,Limelight  / kn. Runway,fabrics,,22.256,28.932800000000004,75.80393600000001
DATEKS,785,LIN,fabrics,142,22.560000000000002,29.328000000000003,76.83936000000001
DATEKS,616,LINARIA / BLOOMING SEASON,fabrics,295,27.32363636363636,30.056,78.74672000000001
DATEKS,kn,LINDEN,fabrics,140,30.66181818181818,33.728,88.36736
DATEKS,1590,LINEA,fabrics,300,18.240000000000002,21.92,57.430400000000006
DATEKS,911,LINEN B OUT,fabrics,280,22.08,26.5,69.43
DATEKS,1537,LINEN FABRIC,fabrics,290,13.104,15.728000000000002,41.20736000000001
DATEKS,kn,LINEX/ kn.LINEX,fabrics,147,23.296000000000003,30.304000000000002,79.39648000000001
DATEKS,792,Linn,fabrics,310,21.93,26.31,68.9322
DATEKS,1470x,LIRA / FR Dimout M1,fabrics,150,16.864,23.984,62.838080000000005
DATEKS,808/809,liro ╤ wide  /  RESURGENCE,fabrics,310 cm,26.272000000000006,34.153600000000004,89.48243200000002
DATEKS,1584,LIVA / BLOOMING SEASON,fabrics,300,42.530909090909084,46.784,122.57408000000001
DATEKS,808/809,loci dim out ╤ wide  /  RESURGENCE,fabrics,300 cm,27.136000000000003,35.2768,92.425216
DATEKS,320,Loft,fabrics,300,18.705000000000002,22.41,58.714200000000005
DATEKS,1582,LOFT,fabrics,330,18.880000000000003,22.72,59.5264
DATEKS,440,LOGIC,fabrics,145,6.5120000000000005,8.4656,22.179872000000003
DATEKS,808/809,lola  /  RESURGENCE,fabrics,139 cm,29.664,38.5632,101.03558400000001
DATEKS,701,LONA,fabrics,300,7.2,8.48,22.2176
DATEKS,876,Lorne,fabrics,300,15.701818181818183,17.272000000000002,45.25264000000001
DATEKS,688,LOTUS,fabrics,297,10.385454545454545,11.424,29.93088
DATEKS,932,Luce Dimout,fabrics,295,7.456,9.648000000000001,25.277760000000004
DATEKS,838,Lucent,fabrics,316,13.12,17.056,44.68672
DATEKS,kn,Lucy digital,fabrics,140  >5m,15.52,21.36,55.9632
DATEKS,1378,LUCIA ,fabrics,290,7.5200000000000005,8.656,22.678720000000002
DATEKS,808/809,lucidity ╤ wide  /  RESURGENCE,fabrics,300 cm,20.416,26.540800000000004,69.53689600000001
DATEKS,kn,Lucie / Orlando Book,fabrics,142,24.304000000000002,31.595200000000002,82.779424
DATEKS,kn,LUCREZIA / kn. MARKIZ,fabrics,148,28.56,29.988,78.56856
DATEKS,1212,LUCREZIA KOMBIN / kn. MARKIZ,fabrics,148,30.8,32.34,84.73080000000002
DATEKS,kn,LUNA,fabrics,140,30.16727272727272,33.184,86.94207999999999
DATEKS,1529X,LUPO FR,fabrics,150 ROLL,16.864,25.104,65.77248
DATEKS,1471x,LUPO FR / Dimout M1,fabrics,150,16.864,25.104,65.77248
DATEKS,1606,Lurin  / kn. PERU 2,fabrics,140,54.02909090909091,59.43200000000001,155.71184000000002
DATEKS,1259,LURIN AKRA,fabrics,300,43.39636363636364,47.736000000000004,125.06832000000001
DATEKS,1573,Lurin Damask  / kn. PERU 1,fabrics,145,54.02909090909091,59.43200000000001,155.71184000000002
DATEKS,kn,Lurin Kombin  / kn. PERU 1,fabrics,140,51.556363636363635,56.712,148.58544
DATEKS,21,Luxe,fabrics,295,18.705000000000002,22.41,58.714200000000005
DATEKS,352,Luxe,fabrics,148,12.752,16.5776,43.433312
DATEKS,780,Luxo,fabrics,300,32.0,41.6,108.992
DATEKS,kn,LUXOR FR,fabrics,295 ROLL,29.400000000000002,0.0,0.0
DATEKS,682,MACARON,fabrics,320,6.27,8.100000000000001,21.222000000000005
DATEKS,KN,MACKINTOSH / D'ARONCO 1,fabrics,147,46.98181818181818,51.68,135.4016
DATEKS,KN,MACKINTOSH KOMBİN / D'ARONCO 1,fabrics,139,37.09090909090909,40.800000000000004,106.89600000000002
DATEKS,KN,MACKINTOSH LEAF / D'ARONCO 1,fabrics,139,37.09090909090909,40.800000000000004,106.89600000000002
DATEKS,29,Madras,fabrics,300,6.75,7.965,20.8683
DATEKS,1188,MADRID,fabrics,320,13.12,15.088000000000001,39.53056
DATEKS,1411x,Magnificent Sheer,fabrics,296,13.728000000000002,17.8464,46.757568
DATEKS,1368,MAHINUR,fabrics,300,19.287272727272725,21.216,55.58592
DATEKS,1441,MAHINUR FARBA,fabrics,90,17.185454545454547,18.904000000000003,49.52848000000001
DATEKS,1353,MAY,fabrics,295,12.0,13.8,36.156000000000006
DATEKS,66,MAYA,fabrics,340?,4.800000000000001,5.5200000000000005,14.462400000000002
DATEKS,1273,Mayda,fabrics,310,26.909090909090907,29.6,77.552
DATEKS,666,MAJESTIC / APEX BARONIAL FAB PEER PROUD SMASHING STANDOUT TERRIFIC UNIQUE,fabrics,138-144,16.09504,20.923552,54.81970624
DATEKS,KN,MAJOR / LENTO,fabrics,140,29.919999999999998,32.912,86.22944
DATEKS,1097,MAJOR VELVET / LENTO,fabrics,140,28.93090909090909,31.824,83.37888000000001
DATEKS,kn,Makedonya  / kn. KANIJE,fabrics,140,33.51272727272727,36.864,96.58368
DATEKS,1425,MALAGA,fabrics,315?,24.0,28.8,75.456
DATEKS,1009,Maldives / FibreGuard,fabrics,138,13.52,17.576,46.04912
DATEKS,886,Mali,fabrics,300,11.003636363636364,12.104000000000001,31.712480000000003
DATEKS,1108,MALMO SUET,fabrics,140,18.545454545454547,20.400000000000002,53.44800000000001
DATEKS,kn,Manalapan / Orlando Book,fabrics,142,24.304000000000002,31.595200000000002,82.779424
DATEKS,kn,Mandelieu Metallic  / kn. CANNES,fabrics,138,21.696,28.204800000000002,73.89657600000001
DATEKS,1600,MANELI,fabrics,300,15.454545454545453,17.0,44.54
DATEKS,920x,MANIA / Hightech,fabrics,151,16.16,21.008000000000003,55.04096000000001
DATEKS,615,Manipis,fabrics,320,6.99,9.045,23.6979
DATEKS,1165,MANTILLA,fabrics,140,22.472,29.213600000000003,76.53963200000001
DATEKS,707,Maran,fabrics,320,9.735,11.685,30.614700000000003
DATEKS,814,Marava,fabrics,325,4.5600000000000005,5.904,15.46848
DATEKS,503,MARBLE 138,fabrics,138,10.0,13.0,34.06
DATEKS,626,Marble 295,fabrics,295,28.259999999999998,33.72,88.3464
DATEKS,1062,Mardin Polo,fabrics,140,36.71999999999999,40.391999999999996,105.82704
DATEKS,501,MARFIL MARQUINA PORTORO /TERRAZZO,fabrics,139,8.976,11.668800000000003,30.57225600000001
DATEKS,803,MARGARID,fabrics,320,9.120000000000001,11.712000000000002,30.685440000000007
DATEKS,kn,Marguerite  / kn. CANNES,fabrics,138,21.696,28.204800000000002,73.89657600000001
DATEKS,31,MARYLAND (teflon),fabrics,280,19.320000000000004,23.184000000000005,60.742080000000016
DATEKS,kn,Marine Life  / kn. SUN CITY,fabrics,140,22.749090909090906,25.024,65.56288
DATEKS,1406,Marinus,fabrics,290,10.138181818181819,11.152000000000001,29.218240000000005
DATEKS,1139,Marisha,fabrics,140,34.813333333333325,36.553999999999995,95.77148
DATEKS,1239,MARKIZ / kn. MARKIZ,fabrics,150,20.509090909090908,22.560000000000002,59.107200000000006
DATEKS,kn,MARKIZ BORDUR / kn. MARKIZ,fabrics,135,57.6,63.36000000000001,166.00320000000002
DATEKS,1240,MARKIZ GEO / kn. MARKIZ,fabrics,320,25.890909090909094,28.480000000000004,74.61760000000001
DATEKS,1249,MARKIZ KOMBIN / kn. MARKIZ,fabrics,315,24.145454545454545,26.560000000000002,69.58720000000001
DATEKS,1201,MARKIZ SHINE / kn. MARKIZ,fabrics,140,21.06,22.113,57.93606
DATEKS,1202,MARKIZ SOFT / kn. MARKIZ,fabrics,140,14.079999999999998,15.488,40.57856
DATEKS,kn,Marmara / kn. MARMARA,fabrics,140,48.34181818181818,53.176,139.32112
DATEKS,1064,MARMARA KILIM / kn. MARMARA,fabrics,140,40.8,44.88,117.58560000000001
DATEKS,kn,Marmara Plain / kn. MARMARA,fabrics,140,40.058181818181815,44.064,115.44768
DATEKS,1501,MARRA,fabrics,140,34.74181818181818,38.216,100.12592000000001
DATEKS,1411x,Marvellous Sheer,fabrics,296,14.32,18.616,48.773920000000004
DATEKS,327,MATADOR,fabrics,300,23.367272727272724,25.703999999999997,67.34447999999999
DATEKS,1099,Matica,fabrics,146,16.880000000000003,21.944000000000003,57.493280000000006
DATEKS,kn,MATISSE FR,fabrics,295 ROLL,13.200000000000001,0.0,0.0
DATEKS,1072,Maun / kn. KALAHARI 2,fabrics,140,41.91272727272727,46.104,120.79248
DATEKS,1429,MAUNDI,fabrics,312,26.829090909090908,29.512,77.32144000000001
DATEKS,kn,MAUREEN CİZGİ  / kn. HELENE ,fabrics,140,45.00363636363636,49.504,129.70048
DATEKS,976,MAVERA / TIBET,fabrics,140,16.29090909090909,17.919999999999998,46.950399999999995
DATEKS,1170,MAXIMUS PRO,fabrics,142,17.892800000000005,23.260640000000006,60.942876800000015
DATEKS,1268x,Meadow / Linen Field,fabrics,139,18.784000000000002,24.419200000000004,63.97830400000001
DATEKS,21x,Medusar,fabrics,320,9.735,11.685,30.614700000000003
DATEKS,1463,MEFISTO  FR / Dimout M1,fabrics,300,27.072000000000003,27.072000000000003,70.92864000000002
DATEKS,1458,MEGAN,fabrics,280,18.026400000000002,21.638400000000004,56.692608000000014
DATEKS,KN,MELODI / LENTO,fabrics,140,31.527272727272724,34.68,90.86160000000001
DATEKS,kn,MELODY FR,fabrics,295 ROLL,24.150000000000002,0.0,0.0
DATEKS,535x,Melodic / Folia,fabrics,138,28.224000000000004,36.6912,96.13094400000001
DATEKS,kn,Member / kn. Regent,fabrics,140,26.736000000000004,34.756800000000005,91.06281600000001
DATEKS,kn,Memorable / kn. Metallia,fabrics,138,20.672,26.8736,70.408832
DATEKS,624,Merbel,fabrics,295,14.024999999999999,16.86,44.1732
DATEKS,608,Mere,fabrics,320,18.705000000000002,22.41,58.714200000000005
DATEKS,445,MERIT,fabrics,142,16.880000000000003,21.944000000000003,57.493280000000006
DATEKS,1356,MERLIN,fabrics,290,7.2,8.28,21.6936
DATEKS,728,Mesh,fabrics,315,18.705000000000002,22.41,58.714200000000005
DATEKS,kn,MET   / kn. MUSEO,fabrics,140,29.936000000000003,38.9168,101.962016
DATEKS,1214,METAFOR,fabrics,310,34.24727272727273,37.672000000000004,98.70064000000002
DATEKS,946,Metallic FR,fabrics,150,18.705000000000002,22.41,58.714200000000005
DATEKS,618,Metric FR,fabrics,315,23.384999999999998,28.065,73.53030000000001
DATEKS,1230,METRO SHINE,fabrics,150,21.018181818181816,23.12,60.574400000000004
DATEKS,428,Metropole FR,fabrics,295,31.68,37.425,98.0535
DATEKS,1094,METROPOLITAN KOMBIN,fabrics,140,42.530909090909084,46.784,122.57408000000001
DATEKS,396,MEX,fabrics,139,20.272000000000002,26.3536,69.04643200000001
DATEKS,kn,Mijet / kn. ADRIYA,fabrics,140,27.818181818181817,30.6,80.17200000000001
DATEKS,kn,Mijet Basic / kn. ADRIYA,fabrics,140,21.38909090909091,23.528000000000002,61.64336000000001
DATEKS,kn,Mijet Karo / kn. ADRIYA,fabrics,140,27.818181818181817,30.6,80.17200000000001
DATEKS,kn,Mijet Mine / kn. ADRIYA,fabrics,315,34.61818181818182,38.080000000000005,99.76960000000001
DATEKS,kn,Mijet Muare / kn. ADRIYA,fabrics,300,43.64363636363636,48.008,125.78096000000001
DATEKS,kn,Mijet Plain / kn. ADRIYA,fabrics,140,19.665454545454544,21.632,56.67584000000001
DATEKS,kn,Mijet Velvet  / kn. ADRIYA,fabrics,140,50.44363636363636,55.488,145.37856
DATEKS,1163,MIKADO,fabrics,140,21.12,27.456000000000003,71.93472000000001
DATEKS,kn,Mimi  / kn. SUN CITY,fabrics,140,32.516363636363636,35.768,93.71216000000001
DATEKS,11,MINGO / knyga BLANQUETTE,fabrics,305,24.064,31.2832,81.961984
DATEKS,632,MINIMALISM,fabrics,300,17.504,22.755200000000002,59.61862400000001
DATEKS,1311,MINOR / LENTO,fabrics,320,38.45090909090909,42.29600000000001,110.81552000000002
DATEKS,kn,MIRO FR,fabrics,295 LB ROLL,15.149999999999999,0.0,0.0
DATEKS,700,MYSTERY,fabrics,300,7.68,8.959999999999999,23.475199999999997
DATEKS,708x,Misty,fabrics,315,17.25,20.655,54.1161
DATEKS,kn,MYTH,fabrics,300 ROLL,23.25,0.0,0.0
DATEKS,660,Mitsu,fabrics,320,14.094545454545456,15.504000000000003,40.62048000000001
DATEKS,743,MOENA,fabrics,290,8.959999999999999,10.752,28.170240000000003
DATEKS,1511,Moya,fabrics,144,15.585,18.81,49.282199999999996
DATEKS,729,MOJITO,fabrics,295 ROLL,13.950000000000001,0.0,0.0
DATEKS,1132,Mollyse Plain,fabrics,140,31.280000000000005,34.40800000000001,90.14896000000003
DATEKS,1133,Mollyse Reye / kn. HELENE,fabrics,140,31.280000000000005,34.40800000000001,90.14896000000003
DATEKS,kn,Mombasa / kn. KALAHARI 2,fabrics,135,43.89090909090909,48.28,126.49360000000001
DATEKS,540x,Momentous  Luxuria,fabrics,138,21.712000000000003,28.225600000000004,73.95107200000001
DATEKS,kn,MONET FR,fabrics,295 LB ROLL,19.049999999999997,0.0,0.0
DATEKS,1255X,MONO,fabrics,140,40.42909090909092,44.47200000000001,116.51664000000002
DATEKS,1255X,"MONO KOMBIN,  DUET",fabrics,140,20.276363636363637,22.304000000000002,58.43648000000001
DATEKS,1255X,MONO TILE,fabrics,140,20.276363636363637,22.304000000000002,58.43648000000001
DATEKS,988,Mont Blanc,fabrics,147,25.392,33.0096,86.485152
DATEKS,kn ,MONTANG (KOMODO),fabrics,144,20.72,26.936000000000003,70.57232000000002
DATEKS,1468,MONTECARLO /  FR Dimout M1,fabrics,300,26.336000000000002,38.368,100.52416000000001
DATEKS,1525,MONTECARLO DIMOUT FR,fabrics,300 ROLL,26.336000000000002,38.368,100.52416000000001
DATEKS,465,Monterey,fabrics,146,11.248000000000001,14.622400000000003,38.310688000000006
DATEKS,1269x,MONTESA/ UTIEL,fabrics,280,21.12,25.248,66.14976
DATEKS,1126,MOON,fabrics,140,29.488,38.3344,100.43612800000001
DATEKS,kn,MOON  FR  / KN. MOON,fabrics,140,29.488,38.3344,100.43612800000001
DATEKS,1604,MOREMI,fabrics,320,35.65333333333332,37.43599999999999,98.08231999999998
DATEKS,535x,Moresca / Folia,fabrics,138,28.224000000000004,36.6912,96.13094400000001
DATEKS,1497,Morigi,fabrics,140,21.265454545454542,23.392,61.287040000000005
DATEKS,1232,MORPHO / BLOOMING SEASON,fabrics,306,34.61818181818182,38.080000000000005,99.76960000000001
DATEKS,806,Mostar,fabrics,300,9.89090909090909,10.88,28.505600000000005
DATEKS,304,Motion,fabrics,310,25.184,32.739200000000004,85.77670400000001
DATEKS,kn,Mougins  / kn. CANNES,fabrics,138,15.008000000000003,19.510400000000004,51.11724800000001
DATEKS,kn,Mougins Metallic  / kn. CANNES,fabrics,138,16.896,21.964800000000004,57.54777600000001
DATEKS,1324,MOZZA,fabrics,330,20.16,24.16,63.299200000000006
DATEKS,kn,Mudanya / kn. MARMARA,fabrics,140,46.98181818181818,51.68,135.4016
DATEKS,438,MUSIC,fabrics,140,8.272,10.7536,28.174432000000003
DATEKS,65,N QUINN,fabrics,335,4.800000000000001,5.5200000000000005,14.462400000000002
DATEKS,107,N1165 ,fabrics,295,5.28,6.112,16.01344
DATEKS,1521,N2900,fabrics,300,15.75,18.9,49.518
DATEKS,658,Naif,fabrics,295,9.454545454545453,10.4,27.248
DATEKS,1071,NAKURU,fabrics,140,34.989090909090905,38.488,100.83856
DATEKS,kn,Nakuru / kn. KALAHARI 1,fabrics,140,34.989090909090905,38.488,100.83856
DATEKS,kn,Namibia / kn. KALAHARI 1,fabrics,140,44.13818181818182,48.55200000000001,127.20624000000002
DATEKS,1466,NANNO /  FR Blackout EN 13773,fabrics,280,28.400000000000002,43.696,114.48352
DATEKS,328,NARDEN,fabrics,290,11.840000000000002,14.208000000000002,37.22496000000001
DATEKS,863,NATARE,fabrics,320,8.816,11.376000000000001,29.805120000000006
DATEKS,397,NATURAMA recycle,fabrics,138,21.48832,27.934816,73.18921792
DATEKS,350,Navarra,fabrics,300,29.776,38.708800000000004,101.41705600000002
DATEKS,1137,Nazan,fabrics,150,52.66909090909091,57.93600000000001,151.79232000000002
DATEKS,681,Nazli,fabrics,290,8.283636363636363,9.112,23.873440000000002
DATEKS,1338,NEFES,fabrics,290,34.370909090909095,37.80800000000001,99.05696000000002
DATEKS,613,NEMESIA / BLOOMING SEASON,fabrics,302,33.629090909090905,36.992,96.91904
DATEKS,474,Neptune,fabrics,307,25.488,33.1344,86.812128
DATEKS,1014,NERO,fabrics,146,18.576,24.1488,63.269856000000004
DATEKS,1629,NERO blackout,fabrics,280,22.192,29.52,77.3424
DATEKS,1611,NERO blackout 100%,fabrics,280,22.192,29.52,77.3424
DATEKS,921x,NESTING / sweet dreams,fabrics,150,14.112416,18.3461408,48.066888896
DATEKS,722,NETCELL,fabrics,290,6.848000000000001,9.28,24.3136
DATEKS,850,Netting ,fabrics,310,23.3896,28.069599999999998,73.542352
DATEKS,685,NEVA,fabrics,325,15.949090909090907,17.544,45.96528
DATEKS,1363,Nevbahar,fabrics,295,28.68363636363636,31.552,82.66624
DATEKS,945,Newmoon blackout,fabrics,151,15.008000000000003,19.510400000000004,51.11724800000001
DATEKS,920x,Nexus / Hightech,fabrics,151,16.16,21.008000000000003,55.04096000000001
DATEKS,25,NIDA (kaip sweden,fabrics,300,9.69,11.9,31.178
DATEKS,915x,NIGHTLIFE (NIGHTHAWK),fabrics,,16.179840000000002,21.033792000000005,55.108535040000014
DATEKS,915x,NIGHTLONG (NIGHTHAWK),fabrics,,15.730400000000001,20.449520000000003,53.57774240000001
DATEKS,915x,NIGHTSHADE (NIGHTHAWK),fabrics,,16.809056,21.851772800000006,57.25164473600002
DATEKS,1340,Nihal,fabrics,290,28.68363636363636,31.552,82.66624
DATEKS,790,NIL,fabrics,295,40.058181818181815,44.064,115.44768
DATEKS,1598,NILAY,fabrics,300,14.836363636363636,16.32,42.7584
DATEKS,855,NO520 ,fabrics,300,5.4,6.5,17.03
DATEKS,833,NOBEL,fabrics,300,5.936,7.632,19.99584
DATEKS,1504,NOBEL,fabrics,300,11.374545454545453,12.512,32.78144
DATEKS,4,NOBLESSE,fabrics,291,21.28,27.664000000000005,72.47968000000002
DATEKS,1610,Noche Blackout,fabrics,280,19.456000000000003,25.92,67.91040000000001
